Lat,Long,Month,Day,Year,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
40.8845,-73.7245,8,15,2006,26.5976,0.0001,1.1495,0.0001,0.0093,7.4093,5.98,0.3224,0.0639
40.0593,-73.2027,8,16,2006,4.6187,0.0001,0.6047,0.0619,0.0742,0.6483,0.7496,0.2264,0.3663
40.0593,-73.2027,8,16,2006,4.674,0.0001,0.6069,0.0617,0.0735,0.6509,0.7698,0.2253,0.3748
40.8845,-73.7245,8,16,2006,9.1525,0.0001,0.2618,0.0001,0.0081,3.5553,1.2082,0.1301,0.0367
40.8845,-73.7245,8,16,2006,9.2469,0.0001,0.2898,0.0001,0.0058,3.5734,0.9151,0.1156,0.0342
41.1833,-72.2737,7,24,2006,3.2262,0.0001,0.3253,0.0434,0.0085,0.652,0.6352,0.0771,0.1202
41.2883,-72.085,7,24,2006,3.7394,0.0001,0.2849,0.0145,0.0001,0.7635,0.4368,0.0966,0.0452
41.245,-72.1767,7,24,2006,5.3735,0.0001,0.3848,0.0251,0.0106,1.4924,0.7665,0.0871,0.0519
41.0338,-73.2507,7,25,2006,4.2531,0.0001,0.2069,0.0517,0.0001,0.5371,1.5507,0.076,0.1822
41.2392,-72.5842,7,25,2006,4.4268,0.0001,0.2439,0.0513,0.0001,0.9926,0.8072,0.0962,0.1155
41.2392,-72.5842,7,25,2006,4.7244,0.0001,0.2643,0.0511,0.0001,1.0365,0.8789,0.1199,0.1103
41.2225,-72.315,7,25,2006,4.8612,0.0001,0.2821,0.0179,0.0001,1.2817,0.4986,0.0589,0.0475
41.1033,-72.95,7,25,2006,6.0647,0.0001,0.3012,0.0878,0.0613,0.5704,2.3785,0.0978,0.2828
41.2633,-72.3413,7,25,2006,6.8301,0.0001,0.3455,0.0182,0.0173,2.125,0.2541,0.143,0.0834
41.2633,-72.3413,7,25,2006,6.8431,0.0001,0.354,0.0208,0.0203,2.1357,0.2575,0.1444,0.0829
41.0182,-73.0792,7,25,2006,7.0048,0.0001,0.2338,0.0512,0.0001,0.4563,3.2622,0.0746,0.2384
41.2837,-72.329,7,25,2006,7.3182,0.0001,0.2442,0.0136,0.0094,2.3312,0.2665,0.1245,0.0378
41.2837,-72.3475,7,25,2006,10.9139,0.0001,0.5188,0.0001,0.0452,3.2918,0.0422,0.3123,0.4724
41.2837,-72.3475,7,25,2006,11.5342,0.0001,0.6219,0.0001,0.0516,3.68,0.0415,0.2798,0.483
40.3468,-73.6617,7,26,2006,1.1315,0.0001,0.077,0.0908,0.0228,0.3373,0.1081,0.0163,0.0722
40.7397,-73.9698,7,26,2006,1.4934,0.0001,0.0525,0.0001,0.0207,0.3069,0.0551,0.112,0.0702
40.7072,-73.9868,7,26,2006,2.3089,0.0001,0.0742,0.0001,0.0269,0.5415,0.1053,0.159,0.0704
40.7466,-74.019,7,26,2006,2.4294,0.0001,0.0888,0.0001,0.0115,0.4455,0.1349,0.1568,0.1938
40.8097,-73.783,7,26,2006,3.2199,0.0001,0.0591,0.0001,0.031,0.9619,0.227,0.1688,0.0115
41.05,-73.3427,7,26,2006,3.2353,0.0001,0.1239,0.0264,0.0001,0.6018,1.0335,0.0647,0.0739
41.05,-73.3427,7,26,2006,3.4905,0.0001,0.125,0.0258,0.0001,0.5556,1.1695,0.0697,0.0799
40.3942,-73.7513,7,26,2006,3.8828,0.0001,0.268,0.1341,0.0394,1.6968,0.2311,0.0517,0.0966
40.5968,-74.0268,7,26,2006,6.4489,0.0001,0.1795,0.0001,0.0001,1.5474,0.1717,0.2697,0.0596
40.4437,-73.8443,7,26,2006,11.0054,0.0001,0.5771,0.0891,0.0267,5.074,0.2135,0.161,0.1817
40.9215,-73.6683,7,26,2006,19.2149,0.0001,0.3141,0.0001,0.0001,6.9962,3.1763,0.2158,0.0153
40.4968,-73.955,7,26,2006,21.8176,0.0001,0.5343,0.0141,0.0001,6.5746,0.4235,0.4242,0.0776
40.2978,-73.566,7,27,2006,0.6874,0.0001,0.0488,0.0809,0.0178,0.11,0.1164,0.0131,0.0943
40.3768,-73.7042,7,27,2006,1.6351,0.0001,0.0896,0.1131,0.0257,0.5378,0.1243,0.0398,0.0615
40.397,-73.7117,7,27,2006,1.8151,0.0001,0.1212,0.1298,0.0326,0.9395,0.296,0.0425,0.0792
40.4687,-74.0605,7,27,2006,28.0273,0.0001,0.6128,0.0209,0.0145,10.3578,0.3917,0.2874,0.1207
41.0893,-71.82,7,28,2006,2.186,0.0001,0.1173,0.0114,0.0049,0.6165,0.1182,0.046,0.0177
41.2282,-72.0325,7,28,2006,4.4528,0.0001,0.2171,0.0457,0.0127,1.2405,0.4511,0.0845,0.0308
-56.5,-172,10,1,2002,0.09044,NaN,0,0.05762,0.00829,0.01052,0.00245,0,NaN
-56.512,-172.013,11,1,2002,0.10035,NaN,0.00599,0.06954,0.01234,0.0138,0.00286,0,NaN
-66.602,-171.782,1,27,2002,0.20507,NaN,0,0.03283,0.0057,0.09526,0.0062,0.00133,NaN
12.171,-21.31336,10,2,1998,1.29276,0.08476,0,0.33736,0.10214,0.0904,0.04003,0.01842,0.10563
12.17013,-21.31306,10,2,1998,0.52056,0.05156,0,0.10684,0.02983,0.04399,0.04088,0,0.10969
49.69853,-4.44072,6,5,1999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
-66.982,-71.836,1,24,2006,3.6118,NaN,0.033,0.0842,0.0516,3.0144,0.2203,0.1004,0
-64.93266667,-64.40433333,1,18,1994,0.30403,NaN,0.010219,0.081923,0.009074,0.039745,0,0,0.001325
-65.8664,-68.28833333,9,11,1993,0.16227,NaN,0.005707,0.02535,0.026116,0.079134,0.001787,0,0
-67.746,-69.19,1,30,2006,1.607,NaN,0,0.0324,0.0131,1.1394,0.0706,0.0269,0
-64.73478333,-67.9893,1,14,1994,0.3571,NaN,0.022525,0.07285,0.024755,0.096474,0.020254,0.042556,0.003356
-66.13183333,-67.65616667,1,27,1993,0.3928,NaN,0.022597134,0.04412341,0.01262366,0.093624192,0.018263515,0,0.003520656
-66.148,-66.321,1,31,2006,8.8725,NaN,0.0501,0.1295,0.0458,6.7449,0.3452,0.1126,0.0105
-66.148,-66.321,1,31,2006,4.5742,NaN,1.1692,0.0407,0,2.2926,0.0466,0,0.0299
-64.68838333,-64.71756667,1,20,1994,0.37536,NaN,0.009588,0.072276,0.025192,0.045293,0.009557,0,0
-66.63603333,-69.55733333,9,17,1993,0.14993,NaN,0.009327,0.030531,0.026727,0.055917,0.001476,0,0
-64.93333333,-41.85,1,16,2005,1.0705,NaN,0.0773,0.0354,0.0403,0.2277,0,0.0147,0.1036
-65.24066667,-69.7975,1,30,1993,0.21023,NaN,0,0.035130867,0.009408939,0.109257336,0,0,0
-64.21666667,-62.75,10,16,1993,0.43391,NaN,0.013157185,0.052623632,0.011912232,0.191075843,0,0.0032574,0
-66.278,-66.627,2,1,2006,12.274,NaN,0.0541,0.1247,0.0291,9.9919,0.25,0,0.0171
-66.404,-66.915,2,1,2006,7.1843,NaN,0.0175,0.0866,0.0126,4.0467,0.1361,0,0.0092
-64.81666667,-64.01666667,10,13,1993,0.13418,NaN,0.008498125,0.014537602,0.010075634,0.046587396,0,0,0.001092307
-76.1552,163.3735,2,6,1997,0.6253,NaN,0,0.0817,0.0378,0.2175,0.0528,0.0794,0
-76.505,172.0068,11,30,1997,2.8636,NaN,0.0222,1.3315,0,0.2929,0,0.0641,0
18.92894,58.9393,9,6,1994,0.5978,NaN,0.05702,0.19427,0.0247,0.06872,0.00601,0.04285,0.12813
0.0204,67.02301,6,9,2001,0.08395,0.02365,0,0.01695,0,0.00474,0.00956,0,0.07277
23.55471,59.90034,9,23,2001,1.86328,0.04548,0.05899,0.23164,0.21063,0.83648,0.09677,0.04068,0.00654
60.64653,-33.05074,5,8,2002,0.904,NaN,0.02169,0.50871,0.04447,0.34256,0.04106,0.01712,0.00768
0.0204,67.02301,6,9,2001,0.08395,0.02365,0,0.01695,0,0.00474,0.00956,0,0.07277
23.55471,59.90034,9,23,2001,1.86328,0.04548,0.05899,0.23164,0.21063,0.83648,0.09677,0.04068,0.00654
60.64653,-33.05074,5,8,2002,0.904,NaN,0.02169,0.50871,0.04447,0.34256,0.04106,0.01712,0.00768
-47.78333333,-64.06666667,1,24,1995,14.812,NaN,0.036,0.1231,0.0196,7.6438,0,0.1679,0
-64.8165,-64.04016667,2,8,1996,10.9146,NaN,0.2129,0.164,0,8.3989,0,0.014,0
-64.81566667,-64.04076667,1,23,1999,1.22249,NaN,0.024286811,0.236291079,0.055144339,0.180736581,0,0.111646953,0.00065531
-64.932,-64.399,1,6,2003,0.124,NaN,0,0.035,0.017,0.036,0,0.009,0.001
-64.21,-66.26,1,8,2003,0.094,NaN,0.011,0.035,0.015,0.034,0,0.003,0
-63.964,-66.85,1,9,2003,0.227,NaN,0.055,0.039,0.015,0.123,0.014,0.003,0.002
-65.234,-66.777,1,13,2003,0.183,NaN,0.023,0.058,0.039,0.074,0,0.006,0.001
-65.391,-65.216,1,16,2003,0.289,NaN,0.038,0.06,0.044,0.138,0.016,0.008,0.002
-66.378,-70.171,1,22,2003,0.34,NaN,0.087,0.053,0.033,0.162,0.024,0.008,0.003
-68.03,-69.283,1,26,2003,1.01,NaN,0.025,0.188,0.082,0.054,0,0.061,0.003
-68.115,-68.533,1,25,2004,1.408,NaN,0.041,0.105,0.024,3.605,0.125,0.034,0.009
-64.69598333,-65.03378333,1,19,1999,1.3008,NaN,0.0085,0.1135,0.0443,0.1116,0.0053,0.2283,0
-64.21171667,-65.25666667,1,20,1999,0.4722,NaN,0.0078,0.178,0.0522,0.1275,0.0119,0.0043,0
-65.4933,-69.1989,1,27,1999,0.3291,NaN,0.0075,0.0697,0.0272,0.0961,0.0058,0.003,0
-67.37896667,-70.90908333,2,2,1999,1.9377,NaN,0.0272,0.0168,0.0931,0.1353,0,0.6073,0
-64.93248333,-64.39728333,1,16,1997,0.9453,NaN,0.0237,0.1254,0.0514,0.1137,0.0359,0.1447,0
-64.80173333,-64.1166,1,21,1997,0.6921,NaN,0.015,0.0727,0.0104,0.1374,0.0291,0.1809,0.0171
-64.79355,-63.66366667,1,24,1997,1.2465,NaN,0.0443,0.1772,0.0595,0.3859,0.0576,0.0752,0.0124
-63.62311667,-38.89873333,1,28,1997,0.2714,NaN,0.011,0.0835,0.0097,0.0394,0.0359,0.0069,0.0095
-66.50026667,-66.68748333,2,7,1997,1.1628,NaN,0.0334,0.1956,0.0471,0.3239,0,0.0642,0
-66.26745,-66.58615,2,8,1997,1.2156,NaN,0.0431,0.2028,0.0468,0.223,0.0244,0.0513,0.0151
-66.2231,-66.07731667,2,8,1997,0.7606,NaN,0.005,0.0801,0.0076,0.1609,0,0.0707,0
-63.96721667,-66.85553333,8,30,1993,0.09688,NaN,0.004148,0.017384,0.018717,0.031633,0.001191,0.001247,0
-64.21238333,-66.25566667,8,31,1993,0.17748,NaN,0.008766,0.026232,0.028205,0.079327,0.002227,0,0
-64.6946,-65.03245,9,2,1993,0.20394,NaN,0.004749,0.02833,0.030891,0.09081,0.002321,0.001179,0
-64.6932,-65.02096667,9,2,1993,0.24971,NaN,0.023899,0.035138,0.038964,0.111913,0.002932,0,0
-65.25598333,-67.33666667,9,9,1993,0.09414,NaN,0.019601,0.009146,0.009103,0.048869,0.002745,0,0
-65.2407,-69.80716667,9,13,1993,0.19948,NaN,0.011349,0.051653,0.042555,0.044889,0.001917,0,0
-64.93333333,-34.66666667,1,14,2005,1.5776,NaN,0.0324,0.0948,0.0217,0.1954,0,0.4232,0
-65.26666667,-51.46666667,1,18,2005,1.8143,NaN,0.0215,0.0286,0,0.2208,0,0.5037,0
-65.96666667,-60.58333333,1,29,2005,0.2699,NaN,0,0,0.0239,0.0919,0,0.0131,0
-66.13333333,-55.33333333,2,3,2005,2.0248,NaN,0.0202,0.0292,0.01,1.7342,0.0049,0.0367,0
-66.50766667,-69.86416667,1,28,1996,0.6211,NaN,0,0.0805,0.0426,0.1321,0.0484,0.0612,0
-66.24566667,-70.48166667,1,29,1996,0.7004,NaN,0.0065,0.097,0.0272,0.1464,0.0212,0.1425,0
-67.37833333,-78.90083333,1,31,1996,0.4864,NaN,0.0181,0.0344,0.0104,0.1485,0.0267,0.0395,0
-68.241,-68.31383333,2,3,1996,9.8665,NaN,0.1787,0.1123,0,3.9101,0,0.5371,0.0711
-68.07316667,-68.05433333,2,4,1996,19.4974,NaN,0.0749,0.0725,0.0108,6.6141,0.0941,0.0501,0
-68.0355,-67.87466667,2,4,1996,19.4119,NaN,0.0837,0,0,4.8764,0,0.0998,0
-64.8165,-64.04016667,2,8,1996,10.9146,NaN,0.2129,0.164,0,8.3989,0,0.014,NaN
36.792,-75.8644,3,30,2005,15.7967,0.0001,NaN,0.0001,0.0001,6.813,0.1318,0.0529,0.0001
36.8036,-74.6439,3,31,2005,0.1209,0.0001,NaN,0.0001,0.0001,0.057,0.0001,0.0001,0.0001
36.7129,-75.4758,3,31,2005,0.6834,0.0001,NaN,0.0599,0.0284,0.2476,0.0131,0.0085,0.0001
37.0911,-75.7144,3,31,2005,1.5117,0.0001,NaN,0.0267,0.0304,0.6222,0.0855,0.0595,0.0106
36.8036,-74.6439,3,31,2005,1.5834,0.0001,NaN,0.0369,0.0139,0.4929,0.0507,0.0606,0.0101
37.1705,-75.395,4,1,2005,0.544,0.0001,NaN,0.0525,0.0471,0.1981,0.0128,0.0125,0.0062
37.3614,-74.9728,4,1,2005,0.7375,0.0001,NaN,0.0615,0.0392,0.2049,0.018,0.0368,0.0066
37.2918,-74.717,4,1,2005,0.8889,0.0001,NaN,0.0586,0.0212,0.2128,0.0187,0.0357,0.0074
37.7857,-75.2631,4,1,2005,0.9576,0.0001,NaN,0.0361,0.0505,0.3636,0.0458,0.0143,0.0075
37.4743,-75.5223,4,1,2005,1.0929,0.0001,NaN,0.0309,0.069,0.3894,0.0665,0.0199,0.012
37.1766,-75.3894,7,26,2005,0.1971,0.0001,NaN,0.011,0.0001,0.0414,0.01,0.0001,0.0823
37.0932,-75.7109,7,26,2005,0.2431,0.0001,NaN,0.0162,0.0001,0.07,0.0001,0.0001,0.0601
36.9113,-75.7177,7,26,2005,0.4113,0.0001,NaN,0.0266,0.0001,0.1445,0.0263,0.0001,0.0352
36.7423,-75.4552,7,27,2005,0.14,0.0001,NaN,0.0248,0.0001,0.0422,0.0126,0.0001,0.0232
36.8076,-75.8629,7,27,2005,2.4392,0.0001,NaN,0.04,0.0001,0.452,0.071,0.0382,0.5546
36.9524,-75.9567,7,27,2005,2.7837,0.0001,NaN,0.07,0.0186,0.9433,0.2435,0.0606,0.0683
36.9001,-75.9008,7,27,2005,4.0677,0.0001,NaN,0.0411,0.0001,1.1908,0.1694,0.0715,0.4049
36.861,-74.7694,7,28,2005,0.2314,0.0105,NaN,0.0398,0.0065,0.0508,0.0072,0.0001,0.0307
37.1844,-75.1452,7,28,2005,0.2462,0.0001,NaN,0.0159,0.0001,0.0669,0.0172,0.0001,0.0669
37.3974,-75.2472,7,28,2005,0.3161,0.0001,NaN,0.0158,0.0041,0.1221,0.0117,0.0001,0.0438
37.3006,-74.7162,7,29,2005,0.1837,0.0001,NaN,0.0296,0.0064,0.0397,0.0075,0.0001,0.0706
37.6344,-74.8652,7,29,2005,0.2531,0.0001,NaN,0.0308,0.0066,0.0308,0.0103,0.0001,0.1078
37.4972,-74.5006,7,29,2005,0.2822,0.0102,NaN,0.0551,0.0137,0.0666,0.011,0.0001,0.0137
37.7034,-75.0597,7,29,2005,0.2902,0.0001,NaN,0.0219,0.0044,0.0547,0.0062,0.0001,0.099
37.9776,-75.0844,7,29,2005,0.8689,0.0001,NaN,0.066,0.0104,0.1496,0.012,0.0102,0.288
38.0948,-74.707,7,30,2005,0.2333,0.0001,NaN,0.0259,0.0082,0.0511,0.011,0.0001,0.0409
38.171,-74.5908,7,30,2005,0.2875,0.0001,NaN,0.0267,0.0091,0.0451,0.014,0.0044,0.0729
38.4349,-74.7606,7,30,2005,1.58,0.0001,NaN,0.2614,0.032,0.5789,0.1312,0.0251,0.0504
38.7005,-74.9199,7,30,2005,4.8862,0.0001,NaN,0.1385,0.0305,1.7808,0.2682,0.1503,0.0706
38.87,-75.058,5,9,2006,6.0908,0.0001,NaN,0.106,0.0438,2.7145,0.1253,0.1163,0.092
37.578,-74.702,5,12,2006,0.8357,0.0001,NaN,0.0832,0.0399,0.1909,0.0213,0.07,0.0509
37.3787,-74.947,7,2,2006,0.3576,0.008,0.0274,0.0373,0.0086,0.0701,0.0376,0.0031,0.0493
37.6313,-75.1518,7,2,2006,0.3595,0.0001,0.0367,0.031,0.0047,0.0719,0.0215,0.0091,0.0227
37.6953,-75.2983,7,2,2006,0.5952,0.0001,0.0372,0.1574,0.0531,0.086,0.0406,0.0132,0.0291
36.8029,-75.8572,7,4,2006,5.2735,0.0001,0.5851,0.0434,0.0412,0.6471,0.1171,0.0678,1.5791
36.9719,-76.019,7,4,2006,5.7701,0.0001,0.6023,0.0267,0.0524,1.5734,0.1851,0.1301,0.6914
38.663,-74.807,7,6,2006,5.8275,0.0001,0.3422,0.1359,0.048,1.5139,0.8234,0.0835,0.3149
0.008,6.554,6,22,2006,0.2785,0.0875,0.0196,0.0386,0.0128,0.018,0.0088,0.0001,0.1052
-4.99,10.911,6,26,2006,0.4186,0.0001,0.0255,0.0223,0.0001,0.166,0.0204,0.013,0.0263
-47.62093,-55.94213,4,22,1997,0.51228,0.00628,0.1234,0.09805,0.02243,0.04574,0.0094,0.00674,0.06265
-0.77266,-25.66322,10,3,1997,0.108,0.0552,0,0.02377,0.0077,0.00409,0,0.00109,0.08724
-64.481,-65.989,1,10,2006,2.0637,NaN,0.0219,0.0431,0.1164,1.1073,0.1493,0.0138,0.0037
-65.357,-66.463,1,15,2006,1.8136,NaN,0.073,0.0434,0.0928,1.0767,0.1155,0.0042,0.0053
-66.74416667,-69.2175,9,18,1993,0.16355,NaN,0.007305,0.024107,0.021942,0.082119,0.001593,0.001578,0
-64.088,-66.557,1,12,1993,0.13884,NaN,0,0.068263392,0,0.10873332,0,0,0
-64.088,-66.557,1,12,1993,0.26278,NaN,0,0.028456402,0,0.089432064,0,0,0
-65.111,-67.086,1,12,2006,1.7581,NaN,0.1905,0.0286,0.1623,1.036,0.0803,0.0051,0.0027
-64.91666667,-44.86666667,1,15,2005,3.0569,NaN,0.0801,0.1415,0.0468,0.2435,0,0.6704,0.0753
-64.609,-68.288,1,11,2006,0.5191,NaN,0.0724,0.0222,0.0589,0.2266,0.0385,0.0059,0.0019
-64.861,-67.695,1,11,2006,1.4094,NaN,0,0.0257,0.0774,0.82,0.0428,0.0036,0.0031
-64.45285,-65.64491667,1,16,1994,0.46245,NaN,0.007392,0.069536,0.01634,0.037119,0,0,0
-64.088,-66.55716667,1,12,1993,0.20748,NaN,0,0.042444802,0.020386035,0.128121912,0,0,0
-64.088,-66.55716667,1,12,1993,0.24945,NaN,0,0.043643808,0.015916789,0.135982152,0,0,0
-76.499,169.9982,11,30,1997,1.6765,NaN,0.0758,0.4449,0.0647,0.1403,0,0.0162,0
11.92955,64.44769,9,17,1994,0.2115,NaN,0.01485,0.12738,0.02483,0.02182,0.00491,NaN,0.0248
14.00665,63.27754,9,16,1994,0.247,NaN,0.0221,0.13692,0.03236,0.0317,NaN,NaN,0.06994
17.49867,60.49762,9,29,1994,0.2537,NaN,0.02839,0.2044,0.0176,0.05375,0.00371,NaN,0.0377
49.01335,-17.03544,5,16,1990,3.1231,NaN,0.05787,1.28378,0.16448,1.42712,0.06005,NaN,NaN
46.54954,-15.6999,6,12,1990,0.9463,NaN,0.05792,0.43895,0.10012,0.09163,0.04747,NaN,NaN
-0.00261,66.99864,5,9,2001,0.06859,0.02099,0,0.01544,0.00315,0,0.01,0,0.06049
7.60041,67.0042,10,9,2001,0.09577,0.03477,0.0242,0.01275,0.00211,0,0.01082,0,0.08658
15.19916,67.00043,9,15,2001,0.2148,0,0,0.07463,0.01843,0.01429,0.01976,0.01723,0.02963
60.37003,-30.94858,4,8,2002,0.4124,NaN,0,0.25707,0.02464,0.09113,0.00828,0.00927,0.0025
-0.00261,66.99864,5,9,2001,0.06859,0.02099,0,0.01544,0.00315,0,0.01,0,0.06049
7.60041,67.0042,10,9,2001,0.09577,0.03477,0.0242,0.01275,0.00211,0,0.01082,0,0.08658
15.19916,67.00043,9,15,2001,0.2148,0,0,0.07463,0.01843,0.01429,0.01976,0.01723,0.02963
60.37003,-30.94858,4,8,2002,0.4124,NaN,0,0.25707,0.02464,0.09113,0.00828,0.00927,0.0025
-64.26666667,-62.75,10,20,1993,0.28579,NaN,0.02240076,0.037121695,0.016590937,0.139015938,0.028697156,0.01130073,0
-64.7805,-64.08133333,1,8,1996,1.0322,NaN,0.0162,0.021,0.0287,0.2445,0,0.135,0
-64.79266667,-64.06666667,1,20,1996,11.3895,NaN,0.2196,0,0,6.0194,0,0.6591,0.2878
-64.575,-65.343,1,7,2003,0.059,NaN,0.005,0.019,0.011,0.018,0,0.004,0.001
-63.843,-67.15,1,9,2003,0.119,NaN,0.049,0.03,0.019,0.043,0.01,0.003,0.001
-64.738,-67.991,1,11,2003,0.223,NaN,0.053,0.046,0.023,0.088,0.013,0.004,0.002
-64.806,-64.096,1,15,2003,0.179,NaN,0.011,0.058,0.021,0.046,0,0.007,0.001
-67.901,-69.617,1,24,2003,1.078,NaN,0.018,0.121,0.05,0.29,0,0.241,0.006
-66.581,-72.736,1,30,2003,0.042,NaN,0,0.029,0.01,0.011,0,0.001,0
-66.00256667,-67.97008333,1,28,1999,0.4413,NaN,0.0129,0.1469,0.0479,0.1411,0,0.0137,0
-67.6429,-70.26551667,1,29,1999,0.5844,NaN,0.0146,0.0475,0.0469,0.097,0,0.1266,0
-66.44218333,-73.04088333,2,4,1999,0.072,NaN,0.0012,0.0354,0.0048,0.0151,0.0019,0.0008,0
-64.81468333,-64.04835,1,19,1997,1.0733,NaN,0.0153,0.0917,0.0124,0.0624,0.0157,0.3505,0.0153
-64.85568333,-63.96021667,1,24,1997,0.5066,NaN,0.0109,0.1136,0.023,0.0678,0.0255,0.1102,0
-64.77951667,-64.07225,1,25,1997,1.0601,NaN,0.0355,0.0896,0.0298,0.2922,0.0715,0.0233,0.0108
-65.49846667,-69.202,1,28,1997,0.1774,NaN,0.0049,0.019,0.0085,0.062,0.0287,0.006,0.007
-64.85005,-71.37823333,1,29,1997,0.0671,NaN,0,0.0152,0.0019,0.0193,0.0126,0.0032,0.0029
-66.6361,-69.55371667,1,31,1997,0.5937,NaN,0.0119,0.0511,0.0091,0.111,NaN,0.0904,0.0071
-66.58135,-72.73951667,2,1,1997,0.0419,NaN,0.0009,0.0118,0.0013,0.0095,0.0047,0.0012,0.0053
-65.52871667,-65.38191667,2,10,1997,0.392,NaN,0.0063,0.0562,0.0189,0.043,0,0.0407,0
-65.21248333,-64.12761667,2,11,1997,0.5472,NaN,0.0086,0.0799,0.0149,0.1312,0.0112,0.0829,0
-64.12991667,-64.03623333,2,11,1997,0.3857,NaN,0.0068,0.0597,0.0128,0.0891,0.0111,0.1111,0
-64.81596667,-64.04055,2,12,1997,1.2761,NaN,0.0256,0.1336,0.0307,0.2354,0.0172,0.2653,0
-64.90333333,-64.29833333,11,7,1991,0.32205,NaN,0.037417072,0.028508685,0,0.0142538,0,0,0
-64.98545,-67.39433333,9,5,1993,0.13641,NaN,0.006314,0.024279,0.021992,0.071259,0.001129,0,0
-65.11228333,-67.0847,9,6,1993,0.15352,NaN,0.010071,0.027945,0.025648,0.072751,0.00229,0,0
-66.12996667,-67.6535,9,9,1993,0.12654,NaN,0.004801,0.019837,0.020864,0.060023,0.001357,0,0
-66.24133333,-70.47766667,9,15,1993,0.11292,NaN,0.007566,0.028208,0.02292,0.039292,0,0,0
-64.98333333,-19.06666667,1,14,2005,1.5938,NaN,0.0362,0.1023,0.0623,0.2132,0,0.2425,0
-64.91666667,-35.26666667,1,22,2005,1.7786,NaN,0.0247,0,0.0744,0.8662,0,0.0126,0
-64.7805,-64.08133333,1,8,1996,1.0322,NaN,0.0162,0.021,0.0287,0.2445,0,0.135,0
-64.89533333,-64.1785,1,18,1996,9.3437,NaN,0.1929,0.0661,0,5.5088,0,0.3037,0
-64.8705,-64.42516667,1,19,1996,9.4299,NaN,0.2052,0,0,4.7513,0,0.3774,0
-64.79266667,-64.06666667,1,20,1996,11.3895,NaN,0.2196,0,0,6.0194,0,0.6591,0.2878
-65.06016667,-64.91666667,1,21,1996,22.8341,NaN,4.8073,0.8516,0,6.5765,0,0.3543,0
-65.285,-64.2895,1,22,1996,8.0956,NaN,0.5613,0.2038,0,2.5126,0,0.9579,0
-64.85483333,-63.92166667,1,23,1996,8.8159,NaN,0.0809,0,0,5.6551,0,0.1381,0.1675
-65.6235,-68.8985,1,26,1996,0.5488,NaN,0,0.0628,0.0721,0.0145,0.0559,0.0143,0
-68.317,-68.32466667,2,2,1996,8.1859,NaN,0.1201,0.0192,0,2.6739,0,0.0519,0.0583
-68.30133333,-68.2905,2,3,1996,9.6912,NaN,0.1637,0.0498,0.0207,3.4261,0,0.1859,0.1038
37.031,-76.0686,7,26,2005,5.3072,0.0001,NaN,0.0322,0.0001,1.1606,0.3565,0.2056,0.5437
36.9138,-75.0634,7,28,2005,0.1837,0.0001,NaN,0.0189,0.0001,0.0464,0.0089,0.0001,0.0564
36.621,-75.049,5,10,2006,1.5109,0.0001,NaN,0.1292,0.0549,0.3575,0.0902,0.1329,0.0432
36.6865,-74.683,7,3,2006,0.2469,0.011,0.0095,0.0549,0.0132,0.0354,0.0177,0.0006,0.0315
36.9003,-75.9079,7,4,2006,6.0601,0.0001,0.6958,0.0258,0.0326,1.099,0.1071,0.0913,1.3363
38.3532,-74.6463,7,5,2006,0.8227,0.0001,0.1212,0.0699,0.0315,0.2504,0.0426,0.0142,0.0731
38.8345,-75.0774,7,5,2006,21.7623,0.0001,1.0714,0.0863,0.0463,3.0746,6.7583,0.6877,0.2259
-64.28333333,-62.75,10,11,1993,0.10527,NaN,0,0.011603122,0.004042566,0.02971975,0,0,0
-64.94311667,-64.21078333,1,21,1997,0.832,NaN,0.017,0.0785,0.0137,0.0531,0.0075,0.2621,0.0163
-65.86666667,-41.33333333,1,27,2005,0.3823,NaN,0.0064,0.0252,0.0109,0.1803,0.0089,0.0046,0
-64.089,-66.558,1,9,2006,0.5841,NaN,0.0096,0.0428,0.0527,0.3013,0.0238,0.0033,0
-64.98333333,-64.35,10,27,1993,0.15346,NaN,0.015393534,0.022812215,0.010445006,0.051669012,0,0,0
-64.85665,-63.95656667,1,19,1994,0.40155,NaN,0,0.131929,0.015356,0.038805,0.005014,0,0
-67.379,-70.9065,9,21,1993,0.08828,NaN,0,0.010588,0.010755,0.044122,0,0,0
-65.878,-68.282,1,17,2006,3.8179,NaN,0.0326,0.2744,0.0472,3.5261,0,0.0077,0.0112
-64.08666667,-66.558,1,12,1993,0.23219,NaN,0,0.046121753,0.022895086,0.129606624,0,0,0
-64.08666667,-66.558,1,12,1993,0.262,NaN,0,0.055633865,0.028618857,0.133798752,0,0,0
-66.11666667,-49.71666667,1,27,2005,1.0506,NaN,0.0134,0.0693,0.037,0.4569,0.0801,0.0094,0
-64.987,-67.395,1,11,2006,0.8686,NaN,0.056,0.04,0.103,0.5066,0.067,0.0067,0.0019
-65.49616667,-69.20266667,1,30,1993,0.15532,NaN,0,0.032293221,0.008272026,0.065807676,0,0,0
-65.1,-50.91666667,1,9,2005,2.1954,NaN,0.009,0.0356,0.0094,0.0357,0,0.0817,0
